"","month","year","temp_mean","temp_max","temp_min"
"457",12,2007,11.4799055444776,17.2806451612903,6.8741935483871
"458",12,2008,12.8536372642857,18.9645161290323,8.33548387096774
"459",12,2009,11.8881716376194,17.7387096774194,6.83225806451613
"460",12,2010,15.0297036674418,21.8258064516129,9.91612903225806
"461",12,2011,11.3953599789007,17.4677419354839,6.91290322580645
"462",12,2012,13.507970110087,19.7612903225806,8.4258064516129
"463",12,2013,13.2651753712238,19.8741935483871,7.78064516129032
"464",12,2014,14.1312230427484,19.9258064516129,9.51290322580645
"465",12,2015,11.9722093312229,18.9064516129032,6.79354838709677
"466",12,2016,14.0110663470341,20.341935483871,9.17741935483871
"467",12,2017,14.8548729739393,22.158064516129,9.08709677419355
"468",12,2018,12.9857381217225,19.4290322580645,7.9
