"date","ID_1","t2m"
"2012-06-05",3,5.67
"2012-06-06",1,11.45
"2012-06-06",2,11.59
"2012-06-06",3,10.46
"2012-06-07",1,13.89
"2012-06-07",2,13.95
"2012-06-07",3,13.45
"2012-06-08",1,14.52
"2012-06-08",2,14.17
"2012-06-08",3,13.68
"2012-06-09",1,10.85
"2012-06-09",2,11.36
"2012-06-09",3,10.2
"2012-06-10",1,9.68
"2012-06-10",2,10.3
"2012-06-10",3,8.87
"2012-06-11",1,13.96
"2012-06-11",2,13.91
"2012-06-11",3,13.23
"2012-06-12",1,11.76
"2012-06-12",2,12.36
"2012-06-12",3,10.71
"2012-06-13",1,11.51
"2012-06-13",2,11.64
"2012-06-13",3,11.72
"2012-06-14",1,7.37
"2012-06-14",2,8.02
"2012-06-14",3,8.96
"2012-06-15",1,14.13
"2012-06-15",2,14.21
"2012-06-15",3,13.46
"2012-06-16",1,14.74
"2012-06-16",2,14.74
"2012-06-16",3,14.31
"2012-06-17",1,13.56
"2012-06-17",2,13.96
"2012-06-17",3,12.3
"2012-06-18",1,12.76
"2012-06-18",2,13.47
"2012-06-18",3,12.31
"2012-06-19",1,9.68
"2012-06-19",2,10.7
"2012-06-19",3,10.45
"2012-06-20",1,14.64
"2012-06-20",2,14.28
"2012-06-20",3,14.37
"2012-06-21",1,14.48
"2012-06-21",2,15.21
"2012-06-21",3,13.82
"2012-06-22",1,13.37
"2012-06-22",2,13.3
"2012-06-22",3,12.42
"2012-06-23",1,12.77
"2012-06-23",2,13
"2012-06-23",3,11.2
"2012-06-24",1,12.19
"2012-06-24",2,12.78
"2012-06-24",3,11.32
"2012-06-25",1,12.18
"2012-06-25",2,12.94
"2012-06-25",3,10.67
"2012-06-26",1,11.63
"2012-06-26",2,11.86
"2012-06-26",3,11.01
"2012-06-27",1,17.13
"2012-06-27",2,17.12
"2012-06-27",3,15.62
"2012-06-28",1,18.13
"2012-06-28",2,18.28
"2012-06-28",3,17.14
"2012-06-29",1,19.52
"2012-06-29",2,19.07
"2012-06-29",3,19.37
"2012-06-30",1,16.23
"2012-06-30",2,16.59
"2012-06-30",3,14.42
"2012-07-01",1,13.66
"2012-07-01",2,14.21
"2012-07-01",3,13.79
"2012-07-02",1,10.66
"2012-07-02",2,11.2
"2012-07-02",3,9.81
"2012-07-03",1,14.7
"2012-07-03",2,15.02
"2012-07-03",3,12.67
"2012-07-04",1,17.24
"2012-07-04",2,17.74
"2012-07-04",3,15.85
"2012-07-05",1,18.46
"2012-07-05",2,18.46
"2012-07-05",3,17.2
"2012-07-06",1,17.35
"2012-07-06",2,17.43
"2012-07-06",3,16.38
"2012-07-07",1,14.71
"2012-07-07",2,14.98
"2012-07-07",3,13.91
"2012-07-08",1,16.01
"2012-07-08",2,16.21
"2012-07-08",3,15.67
"2012-07-09",1,14.45
"2012-07-09",2,14.9
"2012-07-09",3,13.64
"2012-07-10",1,14.54
"2012-07-10",2,15
"2012-07-10",3,13.53
"2012-07-11",1,14.3
"2012-07-11",2,14.67
"2012-07-11",3,13.37
"2012-07-12",1,12.54
"2012-07-12",2,13
"2012-07-12",3,11.04
"2012-07-13",1,13.51
"2012-07-13",2,13.64
"2012-07-13",3,12.66
"2012-07-14",1,13.14
"2012-07-14",2,13.68
"2012-07-14",3,12.47
"2012-07-15",1,13.36
"2012-07-15",2,13.56
"2012-07-15",3,12.31
"2012-07-16",1,11.97
"2012-07-16",2,12.78
"2012-07-16",3,10.42
"2012-07-17",1,15.35
"2012-07-17",2,15.62
"2012-07-17",3,14.45
"2012-07-18",1,16.09
"2012-07-18",2,16.38
"2012-07-18",3,14.78
"2012-07-19",1,16.17
"2012-07-19",2,16.06
"2012-07-19",3,15.57
"2012-07-20",1,13.34
"2012-07-20",2,13.34
"2012-07-20",3,12.25
"2012-07-21",1,12.93
"2012-07-21",2,12.98
"2012-07-21",3,11.39
"2012-07-22",1,9.66
"2012-07-22",2,10.12
"2012-07-22",3,9.14
"2012-07-23",1,13.19
"2012-07-23",2,13.61
"2012-07-23",3,11.88
"2012-07-24",1,15.2
"2012-07-24",2,15.42
"2012-07-24",3,13.9
"2012-07-25",1,16.84
"2012-07-25",2,16.46
"2012-07-25",3,16.3
"2012-07-26",1,15.91
"2012-07-26",2,16.51
"2012-07-26",3,17.17
"2012-07-27",1,19.44
"2012-07-27",2,19.63
"2012-07-27",3,19.04
"2012-07-28",1,17.73
"2012-07-28",2,17.78
"2012-07-28",3,17.25
"2012-07-29",1,14.24
"2012-07-29",2,14.36
"2012-07-29",3,14.33
"2012-07-30",1,12.72
"2012-07-30",2,13.01
"2012-07-30",3,12.35
"2012-07-31",1,12.73
"2012-07-31",2,13.2
"2012-07-31",3,11.22
"2012-08-01",1,13.4
"2012-08-01",2,14.3
"2012-08-01",3,13.36
"2012-08-02",1,18.07
"2012-08-02",2,18.2
"2012-08-02",3,18.94
"2012-08-03",1,14.82
"2012-08-03",2,15.1
"2012-08-03",3,13.61
"2012-08-04",1,15.22
"2012-08-04",2,15.45
"2012-08-04",3,14.42
"2012-08-05",1,15.22
"2012-08-05",2,15.47
"2012-08-05",3,14.49
"2012-08-06",1,15.52
"2012-08-06",2,15.8
"2012-08-06",3,14.82
"2012-08-07",1,14.18
"2012-08-07",2,14.42
"2012-08-07",3,13.28
"2012-08-08",1,13.06
"2012-08-08",2,13.23
"2012-08-08",3,12.48
"2012-08-09",1,16.04
"2012-08-09",2,15.44
"2012-08-09",3,15.28
"2012-08-10",1,13.58
"2012-08-10",2,13.73
"2012-08-10",3,12.55
"2012-08-11",1,12.71
"2012-08-11",2,13.19
"2012-08-11",3,11.52
"2012-08-12",1,14.34
"2012-08-12",2,14.82
"2012-08-12",3,13.84
"2012-08-13",1,16.54
"2012-08-13",2,17.01
"2012-08-13",3,16
"2012-08-14",1,17.15
"2012-08-14",2,17.61
"2012-08-14",3,16.17
"2012-08-15",1,18.53
"2012-08-15",2,18.39
"2012-08-15",3,18.24
"2012-08-16",1,16.01
"2012-08-16",2,16.3
"2012-08-16",3,16.7
"2012-08-17",1,17.69
"2012-08-17",2,17.83
"2012-08-17",3,15.79
"2012-08-18",1,19.58
"2012-08-18",2,19.96
"2012-08-18",3,18.54
"2012-08-19",1,23.32
"2012-08-19",2,22.07
"2012-08-19",3,22.83
"2012-08-20",1,22.51
"2012-08-20",2,21.76
"2012-08-20",3,22.6
"2012-08-21",1,17.82
"2012-08-21",2,18.01
"2012-08-21",3,17.95
"2012-08-22",1,17.65
"2012-08-22",2,17.42
"2012-08-22",3,17.71
"2012-08-23",1,12.33
"2012-08-23",2,13.36
"2012-08-23",3,11.42
"2012-08-24",1,15.55
"2012-08-24",2,15.94
"2012-08-24",3,14.85
"2012-08-25",1,15.35
"2012-08-25",2,15.57
"2012-08-25",3,15.03
"2012-08-26",1,15.23
"2012-08-26",2,16.17
"2012-08-26",3,14.92
"2012-08-27",1,12.32
"2012-08-27",2,12.55
"2012-08-27",3,10.98
"2012-08-28",1,17.54
"2012-08-28",2,17.99
"2012-08-28",3,16.61
"2012-08-29",1,15.61
"2012-08-29",2,13.87
"2012-08-29",3,13.66
"2012-08-30",1,14.26
"2012-08-30",2,14.5
"2012-08-30",3,13.81
"2012-08-31",1,13.39
"2012-08-31",2,13.72
"2012-08-31",3,12.38
"2012-09-01",1,9.93
"2012-09-01",2,9.92
"2012-09-01",3,8.39
"2012-09-02",1,11.74
"2012-09-02",2,12.25
"2012-09-02",3,8.21
"2012-09-03",1,15.12
"2012-09-03",2,15.58
"2012-09-03",3,12.75
"2012-09-04",1,13.28
"2012-09-04",2,13.4
"2012-09-04",3,11.86
"2012-09-05",1,14.92
"2012-09-05",2,15.72
"2012-09-05",3,14.09
"2012-09-06",1,10.94
"2012-09-06",2,12.2
"2012-09-06",3,10.09
"2012-09-07",1,9.64
"2012-09-07",2,10.43
"2012-09-07",3,8.92
"2012-09-08",1,11.35
"2012-09-08",2,12.05
"2012-09-08",3,11.74
"2012-09-09",1,12.84
"2012-09-09",2,12.68
"2012-09-09",3,13.34
"2012-09-10",1,15.82
"2012-09-10",2,16.66
"2012-09-10",3,15.81
"2012-09-11",1,17.47
"2012-09-11",2,17.16
"2012-09-11",3,18.06
"2012-09-12",1,11.17
"2012-09-12",2,11.84
"2012-09-12",3,9.98
"2012-09-13",1,11.83
"2012-09-13",2,12.37
"2012-09-13",3,10.42
"2012-09-14",1,10.2
"2012-09-14",2,10.93
"2012-09-14",3,8.64
"2012-09-15",1,12.98
"2012-09-15",2,13.16
"2012-09-15",3,12.22
"2012-09-16",1,10.43
"2012-09-16",2,10.58
"2012-09-16",3,9.04
"2012-09-17",1,12.65
"2012-09-17",2,13.23
"2012-09-17",3,11.77
"2012-09-18",1,13.59
"2012-09-18",2,13.83
"2012-09-18",3,12.51
"2012-09-19",1,9.57
"2012-09-19",2,10.06
"2012-09-19",3,8.06
"2012-09-20",1,7.89
"2012-09-20",2,8.46
"2012-09-20",3,5.49
"2012-09-21",1,8.16
"2012-09-21",2,8.8
"2012-09-21",3,6.21
"2012-09-22",1,8.43
"2012-09-22",2,9.64
"2012-09-22",3,7.87
"2012-09-23",1,8.4
"2012-09-23",2,8.36
"2012-09-23",3,8.15
"2012-09-24",1,14.77
"2012-09-24",2,13.45
"2012-09-24",3,14.22
"2012-09-25",1,13.47
"2012-09-25",2,13.25
"2012-09-25",3,12.68
"2012-09-26",1,12.91
"2012-09-26",2,12.96
"2012-09-26",3,11.58
"2012-09-27",1,12.67
"2012-09-27",2,12.65
"2012-09-27",3,11.28
"2012-09-28",1,10
"2012-09-28",2,10.52
"2012-09-28",3,9.19
"2012-09-29",1,11.08
"2012-09-29",2,11.93
"2012-09-29",3,9.92
"2012-09-30",1,7.81
"2012-09-30",2,8.64
"2012-09-30",3,5.62
"2012-10-01",1,8.31
"2012-10-01",2,9.4
"2012-10-01",3,6.93
"2012-10-02",1,13.69
"2012-10-02",2,14.03
"2012-10-02",3,11.5
"2012-10-03",1,13.79
"2012-10-03",2,13.73
"2012-10-03",3,12.21
"2012-10-04",1,12.18
"2012-10-04",2,11.62
"2012-10-04",3,12.01
"2012-10-05",1,10.32
"2012-10-05",2,10.59
"2012-10-05",3,9.32
"2012-10-06",1,15.05
"2012-10-06",2,13.87
"2012-10-06",3,14.47
"2012-10-07",1,8.3
"2012-10-07",2,7.89
"2012-10-07",3,8.71
"2012-10-08",1,4.56
"2012-10-08",2,5.54
"2012-10-08",3,4.15
"2012-10-09",1,11.2
"2012-10-09",2,10.72
"2012-10-09",3,10.99
"2012-10-10",1,6.44
"2012-10-10",2,6.16
"2012-10-10",3,5.45
"2012-10-11",1,4.84
"2012-10-11",2,5.41
"2012-10-11",3,4.66
"2012-10-12",1,13.81
"2012-10-12",2,13.57
"2012-10-12",3,12.4
"2012-10-13",1,7.91
"2012-10-13",2,8.36
"2012-10-13",3,6.7
"2012-10-14",1,6.59
"2012-10-14",2,6.86
"2012-10-14",3,5.6
"2012-10-15",1,6.83
"2012-10-15",2,7.68
"2012-10-15",3,5.2
"2012-10-16",1,8.97
"2012-10-16",2,9.46
"2012-10-16",3,7.6
"2012-10-17",1,7.96
"2012-10-17",2,8.31
"2012-10-17",3,7.15
"2012-10-18",1,14.22
"2012-10-18",2,13.84
"2012-10-18",3,14.02
"2012-10-19",1,16.21
"2012-10-19",2,14.87
"2012-10-19",3,15.42
"2012-10-20",1,16.67
"2012-10-20",2,16.73
"2012-10-20",3,16.42
"2012-10-21",1,13.87
"2012-10-21",2,13.5
"2012-10-21",3,14.32
"2012-10-22",1,13.05
"2012-10-22",2,13.04
"2012-10-22",3,13.75
"2012-10-23",1,12.13
"2012-10-23",2,12.74
"2012-10-23",3,11.85
"2012-10-24",1,11.75
"2012-10-24",2,12.34
"2012-10-24",3,9.66
"2012-10-25",1,10.55
"2012-10-25",2,11.15
"2012-10-25",3,8.93
"2012-10-26",1,8.35
"2012-10-26",2,8.6
"2012-10-26",3,8.07
"2012-10-27",1,1.54
"2012-10-27",2,2.4
"2012-10-27",3,1.73
"2012-10-28",1,-0.23
"2012-10-28",2,1.03
"2012-10-28",3,-1.53
"2012-10-29",1,5.59
"2012-10-29",2,6.09
"2012-10-29",3,1.4
"2012-10-30",1,7.81
"2012-10-30",2,8.32
"2012-10-30",3,5.83
"2012-10-31",1,5.07
"2012-10-31",2,5.47
"2012-10-31",3,5.53
"2012-11-01",1,7.68
"2012-11-01",2,7.71
"2012-11-01",3,6.19
"2012-11-02",1,6.08
"2012-11-02",2,6.33
"2012-11-02",3,5.27
"2012-11-03",1,5.72
"2012-11-03",2,6.15
"2012-11-03",3,4.65
"2012-11-04",1,4.79
"2012-11-04",2,4.97
"2012-11-04",3,4.2
"2012-11-05",1,7.39
"2012-11-05",2,7.36
"2012-11-05",3,5.93
"2012-11-06",1,3.73
"2012-11-06",2,4.36
"2012-11-06",3,2.7
"2012-11-07",1,7.71
"2012-11-07",2,8.54
"2012-11-07",3,5.9
"2012-11-08",1,9.7
"2012-11-08",2,9.92
"2012-11-08",3,7.94
"2012-11-09",1,8.77
"2012-11-09",2,8.94
"2012-11-09",3,7.09
"2012-11-10",1,9.1
"2012-11-10",2,8.98
"2012-11-10",3,7.76
"2012-11-11",1,8
"2012-11-11",2,8.32
"2012-11-11",3,7.8
"2012-11-12",1,5.49
"2012-11-12",2,5.65
"2012-11-12",3,5.17
"2012-11-13",1,7.08
"2012-11-13",2,7.42
"2012-11-13",3,4.55
"2012-11-14",1,8.5
"2012-11-14",2,8.43
"2012-11-14",3,5.06
"2012-11-15",1,3.18
"2012-11-15",2,2.86
"2012-11-15",3,3.32
"2012-11-16",1,4.67
"2012-11-16",2,4.47
"2012-11-16",3,3.04
"2012-11-17",1,3.67
"2012-11-17",2,3.13
"2012-11-17",3,3.15
"2012-11-18",1,8.47
"2012-11-18",2,8.59
"2012-11-18",3,7.93
"2012-11-19",1,3.41
"2012-11-19",2,3.03
"2012-11-19",3,4.32
"2012-11-20",1,9.55
"2012-11-20",2,9.55
"2012-11-20",3,7.5
"2012-11-21",1,4.98
"2012-11-21",2,5.72
"2012-11-21",3,3.44
"2012-11-22",1,7.2
"2012-11-22",2,7.65
"2012-11-22",3,6.32
"2012-11-23",1,6.56
"2012-11-23",2,6.93
"2012-11-23",3,5.56
"2012-11-24",1,7.4
"2012-11-24",2,5.87
"2012-11-24",3,7.72
"2012-11-25",1,11.95
"2012-11-25",2,11.53
"2012-11-25",3,11.31
"2012-11-26",1,6.82
"2012-11-26",2,7.11
"2012-11-26",3,4.94
"2012-11-27",1,8.2
"2012-11-27",2,8.47
"2012-11-27",3,7.14
"2012-11-28",1,4.3
"2012-11-28",2,4.39
"2012-11-28",3,4.13
"2012-11-29",1,5.62
"2012-11-29",2,5.76
"2012-11-29",3,4.13
"2012-11-30",1,0.42
"2012-11-30",2,1.33
"2012-11-30",3,0.9
"2012-12-01",1,2.41
"2012-12-01",2,2.07
"2012-12-01",3,-0.25
"2012-12-02",1,2.41
"2012-12-02",2,3.22
"2012-12-02",3,0.58
"2012-12-03",1,-0.23
"2012-12-03",2,0.68
"2012-12-03",3,-1.34
"2012-12-04",1,4.05
"2012-12-04",2,4.23
"2012-12-04",3,3.2
"2012-12-05",1,3.02
"2012-12-05",2,3.49
"2012-12-05",3,1.67
"2012-12-06",1,0.8
"2012-12-06",2,1.22
"2012-12-06",3,0.1
"2012-12-07",1,1.32
"2012-12-07",2,1.64
"2012-12-07",3,-0.56
"2012-12-08",1,1.61
"2012-12-08",2,1.56
"2012-12-08",3,-0.95
"2012-12-09",1,-0.33
"2012-12-09",2,0.91
"2012-12-09",3,-2.82
"2012-12-10",1,4.42
"2012-12-10",2,5.06
"2012-12-10",3,2.77
"2012-12-11",1,-0.52
"2012-12-11",2,0.3
"2012-12-11",3,-1.12
"2012-12-12",1,-2.04
"2012-12-12",2,-1.07
"2012-12-12",3,-4.96
"2012-12-13",1,-2.32
"2012-12-13",2,-2.03
"2012-12-13",3,-4.53
"2012-12-14",1,2.99
"2012-12-14",2,2.38
"2012-12-14",3,2.13
"2012-12-15",1,8.9
"2012-12-15",2,9.23
"2012-12-15",3,8.16
"2012-12-16",1,7.67
"2012-12-16",2,7.82
"2012-12-16",3,6.76
"2012-12-17",1,6.4
"2012-12-17",2,6.29
"2012-12-17",3,5.84
"2012-12-18",1,4.34
"2012-12-18",2,4.68
"2012-12-18",3,4.16
"2012-12-19",1,4.85
"2012-12-19",2,4.87
"2012-12-19",3,4.93
"2012-12-20",1,3.44
"2012-12-20",2,3.54
"2012-12-20",3,2.62
"2012-12-21",1,7.51
"2012-12-21",2,6.85
"2012-12-21",3,5.64
"2012-12-22",1,7.38
"2012-12-22",2,7.19
"2012-12-22",3,6.16
"2012-12-23",1,12.32
"2012-12-23",2,12.13
"2012-12-23",3,11.25
"2012-12-24",1,9.24
"2012-12-24",2,9.05
"2012-12-24",3,9.5
"2012-12-25",1,11.84
"2012-12-25",2,11.14
"2012-12-25",3,10.13
"2012-12-26",1,8.14
"2012-12-26",2,8.14
"2012-12-26",3,7.11
"2012-12-27",1,9.74
"2012-12-27",2,9.67
"2012-12-27",3,8.11
"2012-12-28",1,6.35
"2012-12-28",2,6.7
"2012-12-28",3,5.29
"2012-12-29",1,10.57
"2012-12-29",2,10.69
"2012-12-29",3,8.86
"2012-12-30",1,8.43
"2012-12-30",2,8.49
"2012-12-30",3,7.45
"2012-12-31",1,8.61
"2012-12-31",2,8.89
"2012-12-31",3,6.8
"2013-01-01",1,8.02
"2013-01-01",2,8.47
"2013-01-01",3,6.69
"2013-01-02",1,3.49
"2013-01-02",2,4.62
"2013-01-02",3,1.8
"2013-01-03",1,7.14
"2013-01-03",2,7.74
"2013-01-03",3,5.32
"2013-01-04",1,9.48
"2013-01-04",2,9.83
"2013-01-04",3,8.31
"2013-01-05",1,7.69
"2013-01-05",2,8.07
