"date","ID_1","t2m","year","month_of_year","week_of_year","anomaly.t2m","mean.t2m"
2011-04-16,2,7.35,2011,4,16,-1.11,8.46
2011-04-17,2,8.2,2011,4,16,-0.26,8.46
2011-04-18,2,8.83,2011,4,16,0.37,8.46
2011-04-19,2,11.16,2011,4,16,2.7,8.46
2011-04-20,2,12.42,2011,4,16,3.96,8.46
2011-04-21,2,11.7,2011,4,16,3.24,8.46
2011-04-22,2,13.68,2011,4,16,5.22,8.46
2011-04-23,2,13.72,2011,4,17,5,8.72
2011-04-24,2,14.61,2011,4,17,5.89,8.72
2011-04-25,2,13,2011,4,17,4.28,8.72
2011-04-26,2,11.71,2011,4,17,2.99,8.72
2011-04-27,2,11.21,2011,4,17,2.49,8.72
2011-04-28,2,10,2011,4,17,1.28,8.72
2011-04-29,2,10.13,2011,4,17,1.41,8.72
2011-04-30,2,14.05,2011,4,18,5.18,8.87
2011-05-01,2,13.31,2011,5,18,4.44,8.87
2011-05-02,2,11.08,2011,5,18,2.21,8.87
2011-05-03,2,7.52,2011,5,18,-1.35,8.87
2011-05-04,2,5.93,2011,5,18,-2.94,8.87
2011-05-05,2,6.01,2011,5,18,-2.86,8.87
2011-05-06,2,9.89,2011,5,18,1.02,8.87
2011-05-07,2,13.95,2011,5,19,3.03,10.92
2011-05-08,2,19.16,2011,5,19,8.24,10.92
2011-05-09,2,14.75,2011,5,19,3.83,10.92
2011-05-10,2,13.63,2011,5,19,2.71,10.92
2011-05-11,2,13.29,2011,5,19,2.37,10.92
2011-05-12,2,10.95,2011,5,19,0.03,10.92
2011-05-13,2,9.32,2011,5,19,-1.6,10.92
2011-05-14,2,9.18,2011,5,20,-1.1,10.28
2011-05-15,2,9.92,2011,5,20,-0.36,10.28
2011-05-16,2,11.23,2011,5,20,0.95,10.28
2011-05-17,2,12.49,2011,5,20,2.21,10.28
2011-05-18,2,11.24,2011,5,20,0.96,10.28
2011-05-19,2,12.42,2011,5,20,2.14,10.28
2011-05-20,2,10.85,2011,5,20,0.57,10.28
2011-05-21,2,9.44,2011,5,21,-2.28,11.72
2011-05-22,2,14.13,2011,5,21,2.41,11.72
2011-05-23,2,10.67,2011,5,21,-1.05,11.72
2011-05-24,2,13.58,2011,5,21,1.86,11.72
2011-05-25,2,9,2011,5,21,-2.72,11.72
2011-05-26,2,13.84,2011,5,21,2.12,11.72
2011-05-27,2,11.99,2011,5,21,0.27,11.72
2011-05-28,2,10.36,2011,5,22,-2.79,13.15
2011-05-29,2,12.63,2011,5,22,-0.52,13.15
2011-05-30,2,12.87,2011,5,22,-0.28,13.15
2011-05-31,2,14.64,2011,5,22,1.49,13.15
2011-06-01,2,8.39,2011,6,22,-4.76,13.15
2011-06-02,2,9.92,2011,6,22,-3.23,13.15
2011-06-03,2,15.08,2011,6,22,1.93,13.15
2011-06-04,2,18.1,2011,6,23,4.35,13.75
2011-06-05,2,18.94,2011,6,23,5.19,13.75
2011-06-06,2,16.7,2011,6,23,2.95,13.75
2011-06-07,2,12.27,2011,6,23,-1.48,13.75
2011-06-08,2,11.73,2011,6,23,-2.02,13.75
2011-06-09,2,10.98,2011,6,23,-2.77,13.75
2011-06-10,2,11.19,2011,6,23,-2.56,13.75
2011-06-11,2,8.26,2011,6,24,-5.05,13.31
2011-06-12,2,8.47,2011,6,24,-4.84,13.31
2011-06-13,2,14.7,2011,6,24,1.39,13.31
2011-06-14,2,14.54,2011,6,24,1.23,13.31
2011-06-15,2,13.75,2011,6,24,0.44,13.31
2011-06-16,2,15.77,2011,6,24,2.46,13.31
2011-06-17,2,11.33,2011,6,24,-1.98,13.31
2011-06-18,2,14.9,2011,6,25,0.25,14.65
2011-06-19,2,12.81,2011,6,25,-1.84,14.65
2011-06-20,2,11.26,2011,6,25,-3.39,14.65
2011-06-21,2,15.03,2011,6,25,0.38,14.65
2011-06-22,2,15.38,2011,6,25,0.73,14.65
2011-06-23,2,13.93,2011,6,25,-0.72,14.65
2011-06-24,2,12.11,2011,6,25,-2.54,14.65
2011-06-25,2,12.67,2011,6,26,-2.41,15.08
2011-06-26,2,15.95,2011,6,26,0.87,15.08
2011-06-27,2,18.21,2011,6,26,3.13,15.08
2011-06-28,2,21.94,2011,6,26,6.86,15.08
2011-06-29,2,18.59,2011,6,26,3.51,15.08
2011-06-30,2,11.77,2011,6,26,-3.31,15.08
2011-07-01,2,11.68,2011,7,26,-3.4,15.08
2011-07-02,2,9.86,2011,7,27,-5.45,15.31
2011-07-03,2,9.47,2011,7,27,-5.84,15.31
2011-07-04,2,11.05,2011,7,27,-4.26,15.31
2011-07-05,2,13.17,2011,7,27,-2.14,15.31
2011-07-06,2,18.32,2011,7,27,3.01,15.31
2011-07-07,2,14.54,2011,7,27,-0.77,15.31
2011-07-08,2,14.9,2011,7,27,-0.41,15.31
2011-07-09,2,15.95,2011,7,28,0.66,15.29
2011-07-10,2,12.47,2011,7,28,-2.82,15.29
2011-07-11,2,13.92,2011,7,28,-1.37,15.29
2011-07-12,2,16.35,2011,7,28,1.06,15.29
2011-07-13,2,15.03,2011,7,28,-0.26,15.29
2011-07-14,2,12.92,2011,7,28,-2.37,15.29
2011-07-15,2,13.47,2011,7,28,-1.82,15.29
2011-07-16,2,14.36,2011,7,29,-1.93,16.29
2011-07-17,2,14.51,2011,7,29,-1.78,16.29
2011-07-18,2,14.33,2011,7,29,-1.96,16.29
2011-07-19,2,13.41,2011,7,29,-2.88,16.29
2011-07-20,2,13.93,2011,7,29,-2.36,16.29
2011-07-21,2,13.99,2011,7,29,-2.3,16.29
2011-07-22,2,14.73,2011,7,29,-1.56,16.29
2011-07-23,2,10.95,2011,7,30,-5.58,16.53
2011-07-24,2,12.56,2011,7,30,-3.97,16.53
2011-07-25,2,11.11,2011,7,30,-5.42,16.53
2011-07-26,2,14.1,2011,7,30,-2.43,16.53
2011-07-27,2,14.62,2011,7,30,-1.91,16.53
2011-07-28,2,14.98,2011,7,30,-1.55,16.53
2011-07-29,2,16.28,2011,7,30,-0.25,16.53
2011-07-30,2,13.47,2011,7,31,-3.1,16.57
2011-07-31,2,12.69,2011,7,31,-3.88,16.57
2011-08-01,2,11.23,2011,8,31,-5.34,16.57
2011-08-02,2,14.89,2011,8,31,-1.68,16.57
2011-08-03,2,19.55,2011,8,31,2.98,16.57
2011-08-04,2,16.1,2011,8,31,-0.47,16.57
2011-08-05,2,16.99,2011,8,31,0.42,16.57
2011-08-06,2,17.41,2011,8,32,1.62,15.79
2011-08-07,2,13.74,2011,8,32,-2.05,15.79
2011-08-08,2,14.06,2011,8,32,-1.73,15.79
2011-08-09,2,14.89,2011,8,32,-0.9,15.79
2011-08-10,2,10.93,2011,8,32,-4.86,15.79
2011-08-11,2,15.84,2011,8,32,0.05,15.79
2011-08-12,2,17.14,2011,8,32,1.35,15.79
2011-08-13,2,16.09,2011,8,33,1.02,15.07
2011-08-14,2,17.29,2011,8,33,2.22,15.07
2011-08-15,2,13.38,2011,8,33,-1.69,15.07
2011-08-16,2,14.32,2011,8,33,-0.75,15.07
2011-08-17,2,15.58,2011,8,33,0.51,15.07
2011-08-18,2,15.59,2011,8,33,0.52,15.07
2011-08-19,2,18.15,2011,8,33,3.08,15.07
2011-08-20,2,13.25,2011,8,34,-2.54,15.79
2011-08-21,2,17.22,2011,8,34,1.43,15.79
2011-08-22,2,16.62,2011,8,34,0.83,15.79
2011-08-23,2,16.75,2011,8,34,0.96,15.79
2011-08-24,2,18.31,2011,8,34,2.52,15.79
2011-08-25,2,12.78,2011,8,34,-3.01,15.79
2011-08-26,2,17.03,2011,8,34,1.24,15.79
2011-08-27,2,14.34,2011,8,35,-0.7,15.04
2011-08-28,2,12.66,2011,8,35,-2.38,15.04
2011-08-29,2,12.76,2011,8,35,-2.28,15.04
2011-08-30,2,12.15,2011,8,35,-2.89,15.04
2011-08-31,2,9.26,2011,8,35,-5.78,15.04
2011-09-01,2,11.11,2011,9,35,-3.93,15.04
2011-09-02,2,13.33,2011,9,35,-1.71,15.04
2011-09-03,2,16.44,2011,9,36,2.33,14.11
2011-09-04,2,18.83,2011,9,36,4.72,14.11
2011-09-05,2,13.39,2011,9,36,-0.72,14.11
2011-09-06,2,14.71,2011,9,36,0.6,14.11
2011-09-07,2,15.01,2011,9,36,0.9,14.11
2011-09-08,2,13.74,2011,9,36,-0.37,14.11
2011-09-09,2,15.72,2011,9,36,1.61,14.11
2011-09-10,2,17.18,2011,9,37,3.22,13.96
2011-09-11,2,18.61,2011,9,37,4.65,13.96
2011-09-12,2,14.31,2011,9,37,0.35,13.96
2011-09-13,2,15.24,2011,9,37,1.28,13.96
2011-09-14,2,13.07,2011,9,37,-0.89,13.96
2011-09-15,2,12.08,2011,9,37,-1.88,13.96
2011-09-16,2,11.29,2011,9,37,-2.67,13.96
2011-09-17,2,14.85,2011,9,38,2.55,12.3
2011-09-18,2,11.64,2011,9,38,-0.66,12.3
2011-09-19,2,10.04,2011,9,38,-2.26,12.3
2011-09-20,2,12.24,2011,9,38,-0.06,12.3
2011-09-21,2,14.79,2011,9,38,2.49,12.3
2011-09-22,2,13.66,2011,9,38,1.36,12.3
2011-09-23,2,11.72,2011,9,38,-0.58,12.3
2011-09-24,2,9.76,2011,9,39,-2.39,12.15
2011-09-25,2,10.98,2011,9,39,-1.17,12.15
2011-09-26,2,14.9,2011,9,39,2.75,12.15
2011-09-27,2,15.28,2011,9,39,3.13,12.15
2011-09-28,2,12.93,2011,9,39,0.78,12.15
2011-09-29,2,15.66,2011,9,39,3.51,12.15
2011-09-30,2,15.01,2011,9,39,2.86,12.15
2011-10-01,2,13.64,2011,10,40,1.79,11.85
2011-10-02,2,13.15,2011,10,40,1.3,11.85
2011-10-03,2,12.95,2011,10,40,1.1,11.85
2011-10-04,2,16.76,2011,10,40,4.91,11.85
2011-10-05,2,16.29,2011,10,40,4.44,11.85
2011-10-06,2,16.8,2011,10,40,4.95,11.85
2011-10-07,2,10.16,2011,10,40,-1.69,11.85
2011-10-08,2,9.48,2011,10,41,-1,10.48
2011-10-09,2,9.93,2011,10,41,-0.55,10.48
2011-10-10,2,16.37,2011,10,41,5.89,10.48
2011-10-11,2,15.97,2011,10,41,5.49,10.48
2011-10-12,2,15.39,2011,10,41,4.91,10.48
2011-10-13,2,12.55,2011,10,41,2.07,10.48
2011-10-14,2,6.83,2011,10,41,-3.65,10.48
2011-10-15,2,5.9,2011,10,42,-5.35,11.25
2011-10-16,2,4.96,2011,10,42,-6.29,11.25
2011-10-17,2,7.24,2011,10,42,-4.01,11.25
2011-10-18,2,12.65,2011,10,42,1.4,11.25
2011-10-19,2,8.98,2011,10,42,-2.27,11.25
2011-10-20,2,6.15,2011,10,42,-5.1,11.25
2011-10-21,2,3.39,2011,10,42,-7.86,11.25
2011-10-22,2,3.37,2011,10,43,-7.44,10.81
2011-10-23,2,5.02,2011,10,43,-5.79,10.81
2011-10-24,2,7.27,2011,10,43,-3.54,10.81
2011-10-25,2,12.22,2011,10,43,1.41,10.81
2011-10-26,2,10.32,2011,10,43,-0.49,10.81
2011-10-27,2,8.72,2011,10,43,-2.09,10.81
2011-10-28,2,11.18,2011,10,43,0.37,10.81
2011-10-29,2,12.42,2011,10,44,3.5,8.92
2011-10-30,2,13.16,2011,10,44,4.24,8.92
2011-10-31,2,12.91,2011,10,44,3.99,8.92
2011-11-01,2,11.1,2011,11,44,2.18,8.92
2011-11-02,2,10.84,2011,11,44,1.92,8.92
2011-11-03,2,14.21,2011,11,44,5.29,8.92
2011-11-04,2,16.39,2011,11,44,7.47,8.92
2011-11-05,2,13.18,2011,11,45,4.63,8.55
2011-11-06,2,11.47,2011,11,45,2.92,8.55
2011-11-07,2,10.97,2011,11,45,2.42,8.55
2011-11-08,2,8.44,2011,11,45,-0.11,8.55
2011-11-09,2,9.85,2011,11,45,1.3,8.55
2011-11-10,2,7.56,2011,11,45,-0.99,8.55
2011-11-11,2,5.45,2011,11,45,-3.1,8.55
2011-11-12,2,5.6,2011,11,46,-1.44,7.04
2011-11-13,2,6.77,2011,11,46,-0.27,7.04
2011-11-14,2,4.28,2011,11,46,-2.76,7.04
2011-11-15,2,1.57,2011,11,46,-5.47,7.04
2011-11-16,2,0.57,2011,11,46,-6.47,7.04
2011-11-17,2,1.54,2011,11,46,-5.5,7.04
2011-11-18,2,8.49,2011,11,46,1.45,7.04
2011-11-19,2,6.09,2011,11,47,0.81,5.28
2011-11-20,2,2.35,2011,11,47,-2.93,5.28
2011-11-21,2,2.57,2011,11,47,-2.71,5.28
2011-11-22,2,3.29,2011,11,47,-1.99,5.28
2011-11-23,2,6.54,2011,11,47,1.26,5.28
2011-11-24,2,7.22,2011,11,47,1.94,5.28
2011-11-25,2,6.76,2011,11,47,1.48,5.28
2011-11-26,2,6.55,2011,11,48,1.1,5.45
2011-11-27,2,8.76,2011,11,48,3.31,5.45
2011-11-28,2,3.22,2011,11,48,-2.23,5.45
2011-11-29,2,5.79,2011,11,48,0.34,5.45
2011-11-30,2,9.01,2011,11,48,3.56,5.45
2011-12-01,2,5.6,2011,12,48,0.15,5.45
2011-12-02,2,11.61,2011,12,48,6.16,5.45
2011-12-03,2,6.14,2011,12,49,1.49,4.65
2011-12-04,2,8.4,2011,12,49,3.75,4.65
2011-12-05,2,6.29,2011,12,49,1.64,4.65
2011-12-06,2,3.91,2011,12,49,-0.74,4.65
2011-12-07,2,5.6,2011,12,49,0.95,4.65
2011-12-08,2,6.1,2011,12,49,1.45,4.65
2011-12-09,2,10.45,2011,12,49,5.8,4.65
2011-12-10,2,4.01,2011,12,50,-0.91,4.92
2011-12-11,2,1.15,2011,12,50,-3.77,4.92
2011-12-12,2,6.56,2011,12,50,1.64,4.92
2011-12-13,2,6.94,2011,12,50,2.02,4.92
2011-12-14,2,6.02,2011,12,50,1.1,4.92
2011-12-15,2,4.99,2011,12,50,0.07,4.92
2011-12-16,2,5.21,2011,12,50,0.29,4.92
2011-12-17,2,3.34,2011,12,51,-3.05,6.39
2011-12-18,2,2.73,2011,12,51,-3.66,6.39
2011-12-19,2,1.6,2011,12,51,-4.79,6.39
2011-12-20,2,2.44,2011,12,51,-3.95,6.39
2011-12-21,2,4.57,2011,12,51,-1.82,6.39
2011-12-22,2,7.63,2011,12,51,1.24,6.39
2011-12-23,2,9.13,2011,12,51,2.74,6.39
2011-12-24,2,6.18,2011,12,52,0.34,5.84
2011-12-25,2,6.39,2011,12,52,0.55,5.84
2011-12-26,2,9.76,2011,12,52,3.92,5.84
2011-12-27,2,9.07,2011,12,52,3.23,5.84
2011-12-28,2,6.24,2011,12,52,0.4,5.84
2011-12-29,2,5.23,2011,12,52,-0.61,5.84
2011-12-30,2,6.31,2011,12,52,0.47,5.84
2011-12-31,2,4.3,2011,12,1,-1.42,5.72
2012-01-01,2,11.17,2012,1,1,5.45,5.72
2012-01-02,2,10.55,2012,1,1,4.83,5.72
2012-01-03,2,4.92,2012,1,1,-0.8,5.72
2012-01-04,2,6.5,2012,1,1,0.78,5.72
2012-01-05,2,8.28,2012,1,1,2.56,5.72
2012-01-06,2,5.39,2012,1,1,-0.33,5.72
2012-01-07,2,5.36,2012,1,2,-0.37,5.73
2012-01-08,2,7.19,2012,1,2,1.46,5.73
2012-01-09,2,6.15,2012,1,2,0.42,5.73
2012-01-10,2,8.47,2012,1,2,2.74,5.73
2012-01-11,2,8.66,2012,1,2,2.93,5.73
2012-01-12,2,8.04,2012,1,2,2.31,5.73
2012-01-13,2,3.64,2012,1,2,-2.09,5.73
2012-01-14,2,3.22,2012,1,3,1.21,2.02
2012-01-15,2,0.18,2012,1,3,-1.84,2.02
2012-01-16,2,-0.47,2012,1,3,-2.49,2.02
2012-01-17,2,-1.84,2012,1,3,-3.86,2.02
2012-01-18,2,-0.4,2012,1,3,-2.42,2.02
2012-01-19,2,6.58,2012,1,3,4.56,2.02
2012-01-20,2,6.21,2012,1,3,4.2,2.02
2012-01-21,2,5.1,2012,1,4,2.56,2.54
2012-01-22,2,6.75,2012,1,4,4.21,2.54
2012-01-23,2,5.4,2012,1,4,2.86,2.54
2012-01-24,2,3.46,2012,1,4,0.92,2.54
2012-01-25,2,3.46,2012,1,4,0.92,2.54
2012-01-26,2,6.16,2012,1,4,3.62,2.54
2012-01-27,2,3.82,2012,1,4,1.28,2.54
2012-01-28,2,3.16,2012,1,5,-0.63,3.79
2012-01-29,2,0.91,2012,1,5,-2.88,3.79
2012-01-30,2,-1.03,2012,1,5,-4.82,3.79
2012-01-31,2,-1.43,2012,1,5,-5.22,3.79
2012-02-01,2,-5.05,2012,2,5,-8.84,3.79
2012-02-02,2,-6.09,2012,2,5,-9.88,3.79
2012-02-03,2,-8.32,2012,2,5,-12.11,3.79
2012-02-04,2,-10.73,2012,2,6,-13.86,3.13
2012-02-05,2,-9.7,2012,2,6,-12.83,3.13
2012-02-06,2,-5.18,2012,2,6,-8.31,3.13
2012-02-07,2,-9.06,2012,2,6,-12.19,3.13
2012-02-08,2,-5.6,2012,2,6,-8.73,3.13
2012-02-09,2,-7.01,2012,2,6,-10.14,3.13
2012-02-10,2,-5.79,2012,2,6,-8.92,3.13
2012-02-11,2,-7.76,2012,2,7,-11.12,3.36
2012-02-12,2,-9.06,2012,2,7,-12.42,3.36
2012-02-13,2,-0.82,2012,2,7,-4.18,3.36
2012-02-14,2,3.26,2012,2,7,-0.1,3.36
2012-02-15,2,4.57,2012,2,7,1.21,3.36
2012-02-16,2,5.19,2012,2,7,1.83,3.36
2012-02-17,2,4.33,2012,2,7,0.97,3.36
2012-02-18,2,6.74,2012,2,8,2.54,4.2
2012-02-19,2,3.36,2012,2,8,-0.84,4.2
2012-02-20,2,-0.75,2012,2,8,-4.95,4.2
2012-02-21,2,1.3,2012,2,8,-2.9,4.2
2012-02-22,2,4.32,2012,2,8,0.12,4.2
2012-02-23,2,6.08,2012,2,8,1.88,4.2
2012-02-24,2,9.17,2012,2,8,4.97,4.2
2012-02-25,2,8.02,2012,2,9,4.39,3.63
2012-02-26,2,4.63,2012,2,9,1,3.63
2012-02-27,2,2.55,2012,2,9,-1.08,3.63
2012-02-28,2,7.65,2012,2,9,4.02,3.63
2012-02-29,2,9.03,2012,2,9,5.4,3.63
2012-03-01,2,8.35,2012,3,9,4.72,3.63
2012-03-02,2,7.67,2012,3,9,4.04,3.63
2012-03-03,2,8.6,2012,3,10,3.17,5.43
2012-03-04,2,7.05,2012,3,10,1.62,5.43
2012-03-05,2,6.01,2012,3,10,0.58,5.43
2012-03-06,2,3.35,2012,3,10,-2.08,5.43
2012-03-07,2,1.34,2012,3,10,-4.09,5.43
2012-03-08,2,4.95,2012,3,10,-0.48,5.43
2012-03-09,2,3.52,2012,3,10,-1.91,5.43
2012-03-10,2,7.93,2012,3,11,2.06,5.87
2012-03-11,2,8.96,2012,3,11,3.09,5.87
2012-03-12,2,4.88,2012,3,11,-0.99,5.87
2012-03-13,2,7.21,2012,3,11,1.34,5.87
2012-03-14,2,7.12,2012,3,11,1.25,5.87
2012-03-15,2,3.41,2012,3,11,-2.46,5.87
2012-03-16,2,8.07,2012,3,11,2.2,5.87
2012-03-17,2,8.03,2012,3,12,3.29,4.74
2012-03-18,2,9.09,2012,3,12,4.35,4.74
2012-03-19,2,4.97,2012,3,12,0.23,4.74
2012-03-20,2,3.11,2012,3,12,-1.63,4.74
2012-03-21,2,6.48,2012,3,12,1.74,4.74
2012-03-22,2,7.28,2012,3,12,2.54,4.74
2012-03-23,2,9.83,2012,3,12,5.09,4.74
2012-03-24,2,8.26,2012,3,13,1.78,6.48
2012-03-25,2,8.75,2012,3,13,2.27,6.48
2012-03-26,2,7.76,2012,3,13,1.28,6.48
2012-03-27,2,7.65,2012,3,13,1.17,6.48
2012-03-28,2,8,2012,3,13,1.52,6.48
2012-03-29,2,5.6,2012,3,13,-0.88,6.48
2012-03-30,2,6.72,2012,3,13,0.24,6.48
2012-03-31,2,6.99,2012,3,14,0.06,6.93
2012-04-01,2,1.46,2012,4,14,-5.47,6.93
2012-04-02,2,1.48,2012,4,14,-5.45,6.93
2012-04-03,2,5.76,2012,4,14,-1.17,6.93
2012-04-04,2,7.22,2012,4,14,0.29,6.93
2012-04-05,2,7.56,2012,4,14,0.63,6.93
2012-04-06,2,4.86,2012,4,14,-2.07,6.93
2012-04-07,2,5.39,2012,4,15,-2.2,7.59
2012-04-08,2,3.11,2012,4,15,-4.48,7.59
2012-04-09,2,7.23,2012,4,15,-0.36,7.59
2012-04-10,2,9.78,2012,4,15,2.19,7.59
2012-04-11,2,6.56,2012,4,15,-1.03,7.59
2012-04-12,2,5.74,2012,4,15,-1.85,7.59
2012-04-13,2,3.83,2012,4,15,-3.76,7.59
2012-04-14,2,4.17,2012,4,16,-4.29,8.46
2012-04-15,2,5.34,2012,4,16,-3.12,8.46
2012-04-16,2,3.36,2012,4,16,-5.1,8.46
2012-04-17,2,0.08,2012,4,16,-8.38,8.46
2012-04-18,2,5.38,2012,4,16,-3.08,8.46
2012-04-19,2,7.45,2012,4,16,-1.01,8.46
2012-04-20,2,6.92,2012,4,16,-1.54,8.46
2012-04-21,2,6.26,2012,4,17,-2.46,8.72
2012-04-22,2,6.13,2012,4,17,-2.59,8.72
2012-04-23,2,6.72,2012,4,17,-2,8.72
2012-04-24,2,7.21,2012,4,17,-1.51,8.72
2012-04-25,2,6.83,2012,4,17,-1.89,8.72
2012-04-26,2,10.99,2012,4,17,2.27,8.72
2012-04-27,2,10.42,2012,4,17,1.7,8.72
2012-04-28,2,11.17,2012,4,18,2.3,8.87
2012-04-29,2,11.71,2012,4,18,2.84,8.87
2012-04-30,2,10.13,2012,4,18,1.26,8.87
2012-05-01,2,15.3,2012,5,18,6.43,8.87
2012-05-02,2,10.6,2012,5,18,1.73,8.87
2012-05-03,2,9.79,2012,5,18,0.92,8.87
2012-05-04,2,9.95,2012,5,18,1.08,8.87
2012-05-05,2,8.08,2012,5,19,-2.84,10.92
2012-05-06,2,7.7,2012,5,19,-3.22,10.92
2012-05-07,2,6.73,2012,5,19,-4.19,10.92
2012-05-08,2,10.66,2012,5,19,-0.26,10.92
2012-05-09,2,14,2012,5,19,3.08,10.92
2012-05-10,2,16.01,2012,5,19,5.09,10.92
2012-05-11,2,18.51,2012,5,19,7.59,10.92
2012-05-12,2,7.98,2012,5,20,-2.3,10.28
2012-05-13,2,4.2,2012,5,20,-6.08,10.28
2012-05-14,2,6.35,2012,5,20,-3.93,10.28
2012-05-15,2,8.66,2012,5,20,-1.62,10.28
2012-05-16,2,6.88,2012,5,20,-3.4,10.28
2012-05-17,2,4.02,2012,5,20,-6.26,10.28
2012-05-18,2,11.84,2012,5,20,1.56,10.28
2012-05-19,2,12.58,2012,5,21,0.86,11.72
2012-05-20,2,12.8,2012,5,21,1.08,11.72
2012-05-21,2,12.06,2012,5,21,0.34,11.72
2012-05-22,2,13.1,2012,5,21,1.38,11.72
2012-05-23,2,12.82,2012,5,21,1.1,11.72
2012-05-24,2,15.12,2012,5,21,3.4,11.72
2012-05-25,2,18.21,2012,5,21,6.49,11.72
2012-05-26,2,16.11,2012,5,22,2.96,13.15
2012-05-27,2,15.98,2012,5,22,2.83,13.15
2012-05-28,2,15.85,2012,5,22,2.7,13.15
2012-05-29,2,13.2,2012,5,22,0.05,13.15
2012-05-30,2,11.74,2012,5,22,-1.41,13.15
2012-05-31,2,14.63,2012,5,22,1.48,13.15
2012-06-01,2,13.48,2012,6,22,0.33,13.15
2012-06-02,2,12.32,2012,6,23,-1.43,13.75
2012-06-03,2,12.7,2012,6,23,-1.05,13.75
2012-06-04,2,10.29,2012,6,23,-3.46,13.75
2012-06-05,2,6.23,2012,6,23,-7.52,13.75
2012-06-06,2,11.59,2012,6,23,-2.16,13.75
2012-06-07,2,13.95,2012,6,23,0.2,13.75
2012-06-08,2,14.17,2012,6,23,0.42,13.75
2012-06-09,2,11.36,2012,6,24,-1.95,13.31
2012-06-10,2,10.3,2012,6,24,-3.01,13.31
2012-06-11,2,13.91,2012,6,24,0.6,13.31
2012-06-12,2,12.36,2012,6,24,-0.95,13.31
2012-06-13,2,11.64,2012,6,24,-1.67,13.31
2012-06-14,2,8.02,2012,6,24,-5.29,13.31
2012-06-15,2,14.21,2012,6,24,0.9,13.31
2012-06-16,2,14.74,2012,6,25,0.09,14.65
2012-06-17,2,13.96,2012,6,25,-0.69,14.65
2012-06-18,2,13.47,2012,6,25,-1.18,14.65
2012-06-19,2,10.7,2012,6,25,-3.95,14.65
2012-06-20,2,14.28,2012,6,25,-0.37,14.65
2012-06-21,2,15.21,2012,6,25,0.56,14.65
2012-06-22,2,13.3,2012,6,25,-1.35,14.65
2012-06-23,2,13,2012,6,26,-2.08,15.08
2012-06-24,2,12.78,2012,6,26,-2.3,15.08
2012-06-25,2,12.94,2012,6,26,-2.14,15.08
2012-06-26,2,11.86,2012,6,26,-3.22,15.08
2012-06-27,2,17.12,2012,6,26,2.04,15.08
2012-06-28,2,18.28,2012,6,26,3.2,15.08
2012-06-29,2,19.07,2012,6,26,3.99,15.08
2012-06-30,2,16.59,2012,6,27,1.28,15.31
2012-07-01,2,14.21,2012,7,27,-1.1,15.31
2012-07-02,2,11.2,2012,7,27,-4.11,15.31
2012-07-03,2,15.02,2012,7,27,-0.29,15.31
2012-07-04,2,17.74,2012,7,27,2.43,15.31
2012-07-05,2,18.46,2012,7,27,3.15,15.31
2012-07-06,2,17.43,2012,7,27,2.12,15.31
2012-07-07,2,14.98,2012,7,28,-0.31,15.29
2012-07-08,2,16.21,2012,7,28,0.92,15.29
2012-07-09,2,14.9,2012,7,28,-0.39,15.29
2012-07-10,2,15,2012,7,28,-0.29,15.29
2012-07-11,2,14.67,2012,7,28,-0.62,15.29
2012-07-12,2,13,2012,7,28,-2.29,15.29
2012-07-13,2,13.64,2012,7,28,-1.65,15.29
2012-07-14,2,13.68,2012,7,29,-2.61,16.29
2012-07-15,2,13.56,2012,7,29,-2.73,16.29
2012-07-16,2,12.78,2012,7,29,-3.51,16.29
2012-07-17,2,15.62,2012,7,29,-0.67,16.29
2012-07-18,2,16.38,2012,7,29,0.09,16.29
2012-07-19,2,16.06,2012,7,29,-0.23,16.29
2012-07-20,2,13.34,2012,7,29,-2.95,16.29
2012-07-21,2,12.98,2012,7,30,-3.55,16.53
2012-07-22,2,10.12,2012,7,30,-6.41,16.53
2012-07-23,2,13.61,2012,7,30,-2.92,16.53
2012-07-24,2,15.42,2012,7,30,-1.11,16.53
2012-07-25,2,16.46,2012,7,30,-0.07,16.53
2012-07-26,2,16.51,2012,7,30,-0.02,16.53
2012-07-27,2,19.63,2012,7,30,3.1,16.53
2012-07-28,2,17.78,2012,7,31,1.21,16.57
2012-07-29,2,14.36,2012,7,31,-2.21,16.57
2012-07-30,2,13.01,2012,7,31,-3.56,16.57
2012-07-31,2,13.2,2012,7,31,-3.37,16.57
2012-08-01,2,14.3,2012,8,31,-2.27,16.57
2012-08-02,2,18.2,2012,8,31,1.63,16.57
2012-08-03,2,15.1,2012,8,31,-1.47,16.57
2012-08-04,2,15.45,2012,8,32,-0.34,15.79
2012-08-05,2,15.47,2012,8,32,-0.32,15.79
2012-08-06,2,15.8,2012,8,32,0.01,15.79
2012-08-07,2,14.42,2012,8,32,-1.37,15.79
2012-08-08,2,13.23,2012,8,32,-2.56,15.79
2012-08-09,2,15.44,2012,8,32,-0.35,15.79
2012-08-10,2,13.73,2012,8,32,-2.06,15.79
2012-08-11,2,13.19,2012,8,33,-1.88,15.07
2012-08-12,2,14.82,2012,8,33,-0.25,15.07
2012-08-13,2,17.01,2012,8,33,1.94,15.07
2012-08-14,2,17.61,2012,8,33,2.54,15.07
2012-08-15,2,18.39,2012,8,33,3.32,15.07
2012-08-16,2,16.3,2012,8,33,1.23,15.07
